what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163634798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333163637999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333163639877
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333163645288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333163669823
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333163674370
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333163679448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163691182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163700480
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333163700516
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333163702854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333163704132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333163706126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333163711860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163716734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163734422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163738109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163747876
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333163747912
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333163748968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333163750122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333163751810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333163753951
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333163764114
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333163766692
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333163766788
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333163776326
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333163785355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333163795924
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333163797474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333163798169
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333163800810
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333163815998
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333163820650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163832157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163853825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333163858095
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333163873405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163879606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163879717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333163882200
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333163905270
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1333163906910
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1333163906970
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333163908794
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333163910580
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333163913373
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333163914774
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333163916989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163925514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163948804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333163951248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333163952546
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333163955044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333163957299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163962347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163973758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163980384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333163994307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164006107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164020769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164024020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164032945
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333164036128
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333164036216
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1333164039034
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333164059479
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333164085542
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333164103849
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333164103849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164115632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164124300
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333164128008
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1333164129682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164133580
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1333164141513
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1333164141565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164141632
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1333164141642
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333164145480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333164154767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164164134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164176463
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333164179024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164185625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164197553
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164198730
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164198817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164205914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164221438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333164224468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333164226029
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333164239241
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1333164240096
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1333164252587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164259158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164261656
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333164263675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164269855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164273539
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164274711
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164274780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164283488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164287253
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333164289273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164293005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164297295
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1333164297305
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164300173
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164302384
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164302384
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333164304346
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164304675
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164304752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164309316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164324054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333164326407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333164327495
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333164335169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164336639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164353719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333164360743
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1333164363811
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164365667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164368097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164419072
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333164421070
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1333164424081
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1333164424176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164431190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333164451014
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1333164455528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333164459170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333164461616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333164470146
